popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
41,205840,0.4,0.284,-11.616,0.0265,0.378,3.13e-05,0.55,0.236,82.544,world-music
23,523893,0.473,0.109,-17.631,0.0315,0.976,0.896,0.0983,0.146,96.008,world-music
47,300933,0.144,0.644,-6.666,0.0431,0.0166,0.0,0.0934,0.138,185.57,world-music
22,354000,0.177,0.17,-30.298,0.0443,0.971,0.957,0.102,0.243,136.492,world-music
49,264680,0.466,0.486,-10.731,0.0288,0.82,4.5e-05,0.156,0.186,136.949,world-music
34,318373,0.515,0.854,-6.375,0.0394,0.0256,0.00023,0.1,0.288,103.448,world-music
45,522200,0.373,0.477,-8.052,0.0271,0.409,0.000425,0.0811,0.095,143.869,world-music
30,210161,0.365,0.487,-6.523,0.0374,0.204,0.0,0.0934,0.474,207.881,world-music
23,224533,0.581,0.427,-13.769,0.0354,0.796,0.0,0.282,0.864,77.895,world-music
42,265306,0.471,0.551,-6.897,0.0326,0.188,0.0,0.133,0.195,135.866,world-music
47,213076,0.387,0.379,-12.589,0.0292,0.748,0.00258,0.0898,0.404,80.754,world-music
39,295239,0.395,0.389,-7.506,0.0266,0.702,1.41e-06,0.101,0.129,74.738,world-music
43,201401,0.373,0.225,-10.295,0.0279,0.148,0.00026,0.111,0.0857,96.014,world-music
59,293640,0.575,0.43,-13.168,0.0363,0.822,0.000661,0.115,0.427,82.691,world-music
38,278586,0.666,0.956,-3.09,0.0975,0.00455,1.6e-06,0.953,0.487,124.003,world-music
23,229320,0.373,0.37,-12.215,0.0276,0.234,0.0294,0.106,0.149,77.853,world-music
39,274333,0.315,0.39,-9.468,0.0316,0.649,0.0,0.476,0.253,135.354,world-music
36,210314,0.633,0.694,-5.612,0.097,0.0998,0.0,0.0975,0.594,104.832,world-music
22,240962,0.167,0.1,-22.747,0.0359,0.986,0.962,0.109,0.0349,85.407,world-music
23,467089,0.396,0.42,-8.238,0.0315,0.694,0.0,0.132,0.355,131.472,world-music
22,356000,0.158,0.0457,-20.763,0.0385,0.977,0.326,0.102,0.0337,74.084,world-music
22,214377,0.226,0.125,-27.496,0.0363,0.958,0.928,0.105,0.108,74.1,world-music
23,266632,0.473,0.474,-9.175,0.0558,0.395,0.0,0.163,0.251,140.746,world-music
23,266632,0.473,0.474,-9.175,0.0558,0.395,0.0,0.163,0.251,140.746,world-music
50,519770,0.462,0.613,-8.559,0.0328,0.254,7.74e-05,0.124,0.259,133.851,world-music
49,286851,0.448,0.52,-7.17,0.0298,0.598,0.0,0.093,0.347,117.903,world-music
23,578680,0.397,0.468,-8.151,0.0521,0.414,0.0,0.0971,0.266,135.012,world-music
22,281000,0.241,0.281,-22.301,0.05,0.872,0.00257,0.113,0.166,124.982,world-music
48,284946,0.514,0.803,-6.415,0.0495,0.0382,0.0,0.0899,0.262,128.001,world-music
40,240066,0.297,0.676,-5.891,0.0409,0.0851,0.0,0.0802,0.172,148.151,world-music
36,232280,0.348,0.386,-8.52,0.0284,0.399,1.11e-06,0.0706,0.334,131.437,world-music
35,409023,0.319,0.412,-7.529,0.0308,0.509,0.0,0.253,0.148,139.661,world-music
48,219626,0.576,0.837,-5.877,0.0326,0.000215,0.0,0.191,0.419,118.974,world-music
40,220393,0.608,0.934,-7.437,0.0745,0.000791,0.0,0.378,0.438,124.036,world-music
23,231299,0.567,0.865,-6.731,0.0357,0.000526,0.00187,0.353,0.444,131.984,world-music
39,348226,0.296,0.348,-10.548,0.0295,0.249,0.297,0.444,0.0703,159.955,world-music
47,208000,0.583,0.596,-7.159,0.0309,0.219,3.58e-05,0.114,0.478,82.996,world-music
37,327625,0.301,0.297,-12.963,0.0354,0.419,0.0,0.111,0.146,129.829,world-music
22,144080,0.514,0.156,-15.889,0.0423,0.958,0.93,0.111,0.158,142.513,world-music
23,384501,0.266,0.318,-8.948,0.0429,0.265,0.0,0.713,0.219,190.389,world-music
22,371000,0.088,0.123,-21.381,0.0428,0.99,0.869,0.0787,0.0342,70.189,world-music
41,777866,0.237,0.161,-12.265,0.0326,0.778,0.00358,0.182,0.0812,104.997,world-music
34,282546,0.29,0.209,-9.947,0.0341,0.778,6.03e-06,0.093,0.172,124.092,world-music
37,422426,0.41,0.531,-7.9,0.0339,0.203,0.00121,0.182,0.074,87.955,world-music
21,200516,0.599,0.0869,-20.312,0.0333,0.895,0.891,0.11,0.0762,105.02,world-music
21,105000,0.259,0.0337,-35.648,0.0468,0.45,0.735,0.103,0.0358,78.003,world-music
21,108000,0.166,0.0614,-32.625,0.0398,0.29,0.868,0.122,0.0489,71.805,world-music
22,356600,0.314,0.264,-15.305,0.0417,0.698,0.0,0.101,0.454,92.669,world-music
41,473293,0.503,0.315,-10.545,0.0252,0.436,1.31e-05,0.712,0.184,99.073,world-music
36,284186,0.447,0.286,-9.486,0.0284,0.855,0.0,0.111,0.233,129.816,world-music
39,154385,0.63,0.702,-5.355,0.0365,0.0559,0.0,0.0709,0.453,101.997,world-music
46,244639,0.37,0.271,-8.894,0.03,0.157,0.0,0.116,0.112,123.921,world-music
45,337956,0.376,0.467,-8.251,0.0292,0.0192,7.75e-05,0.222,0.0764,149.985,world-music
21,278726,0.0903,0.00895,-31.771,0.0394,0.951,0.977,0.0942,0.0348,79.452,world-music
37,344080,0.384,0.539,-7.433,0.0308,0.138,0.0,0.375,0.287,147.79,world-music
46,420386,0.314,0.711,-5.927,0.0432,0.0283,4.85e-06,0.7,0.147,141.911,world-music
33,302360,0.505,0.721,-5.164,0.0293,0.0297,0.0,0.544,0.233,96.011,world-music
21,120000,0.229,0.986,-21.872,0.0577,0.103,0.0427,0.716,0.0148,112.275,world-music
41,348619,0.42,0.553,-8.049,0.0332,0.141,0.0,0.103,0.214,143.804,world-music
37,267453,0.627,0.843,-4.418,0.0276,0.0034,0.0,0.0573,0.744,96.483,world-music
48,199085,0.513,0.546,-6.804,0.042,0.132,1.61e-06,0.158,0.226,74.879,world-music
35,222213,0.464,0.784,-4.198,0.0276,0.00335,0.0,0.109,0.451,148.847,world-music
21,394999,0.168,0.132,-23.575,0.0328,0.846,0.821,0.0953,0.0362,71.287,world-music
37,238586,0.542,0.868,-6.726,0.0325,3.83e-05,0.00841,0.978,0.498,131.956,world-music
47,209608,0.445,0.593,-7.496,0.16,0.0657,5.15e-05,0.297,0.326,171.774,world-music
28,257192,0.48,0.15,-12.751,0.0293,0.846,3.44e-06,0.115,0.285,141.786,world-music
37,333813,0.487,0.384,-11.071,0.0297,0.478,1.33e-05,0.1,0.164,131.963,world-music
47,201533,0.552,0.449,-6.986,0.0375,0.362,0.0,0.0945,0.314,149.919,world-music
34,334173,0.405,0.562,-7.929,0.0288,0.00775,1.37e-06,0.108,0.133,111.832,world-music
37,271680,0.389,0.641,-6.54,0.029,0.0167,0.0,0.366,0.248,82.821,world-music
53,283066,0.533,0.768,-7.223,0.0542,0.163,0.0,0.0847,0.396,140.005,world-music
45,213653,0.651,0.561,-5.624,0.0506,0.274,0.0,0.143,0.469,143.959,world-music
21,369000,0.109,0.187,-20.388,0.0354,0.933,0.979,0.162,0.0318,92.223,world-music
47,464398,0.282,0.3,-10.28,0.035,0.466,0.0,0.107,0.266,155.654,world-music
22,224000,0.208,0.015,-26.307,0.0457,0.991,0.894,0.102,0.133,64.803,world-music
47,327400,0.317,0.562,-8.719,0.0343,0.0925,0.0,0.893,0.218,76.915,world-music
22,112198,0.118,0.927,-32.297,0.0395,0.154,0.985,0.893,0.00398,150.37,world-music
41,256093,0.301,0.456,-6.606,0.0259,0.34,2.46e-06,0.205,0.193,74.59,world-music
22,292567,0.444,0.372,-10.232,0.042,0.312,0.0,0.0933,0.213,138.172,world-music
40,280373,0.267,0.484,-9.222,0.0332,0.00284,2.69e-06,0.946,0.206,126.865,world-music
42,215733,0.476,0.396,-10.916,0.026,0.31,0.0,0.658,0.199,72.157,world-music
22,289999,0.0565,0.995,-21.042,0.352,0.867,0.000419,0.683,0.0101,53.465,world-music
47,232653,0.521,0.396,-10.654,0.0468,0.828,0.000766,0.1,0.398,77.046,world-music
22,249733,0.838,0.471,-9.141,0.0335,0.798,2.39e-05,0.239,0.855,103.008,world-music
21,255999,0.176,0.222,-18.027,0.0391,0.965,0.737,0.126,0.0626,79.519,world-music
34,226182,0.582,0.399,-11.004,0.0297,0.112,0.0,0.112,0.29,135.974,world-music
36,396646,0.229,0.503,-8.769,0.03,0.0051,0.0,0.105,0.148,99.938,world-music
22,226160,0.555,0.486,-11.584,0.0324,0.79,0.0,0.256,0.836,156.17,world-music
22,235000,0.502,0.94,-6.427,0.0813,0.0135,0.0,0.366,0.318,123.03,world-music
23,268441,0.558,0.834,-5.552,0.045,0.0357,1.29e-05,0.194,0.483,127.931,world-music
23,188917,0.546,0.463,-9.482,0.0404,0.432,2.17e-05,0.373,0.487,127.358,world-music
50,326652,0.557,0.393,-8.304,0.0331,0.11,0.0,0.38,0.238,114.048,world-music
44,338694,0.404,0.676,-5.468,0.0354,0.0274,0.0,0.352,0.163,144.056,world-music
33,282106,0.524,0.823,-6.284,0.0389,0.00588,0.0,0.0781,0.309,91.973,world-music
43,307933,0.32,0.583,-5.708,0.0335,0.0326,0.0,0.205,0.312,155.705,world-music
38,247340,0.408,0.719,-5.361,0.0288,0.000299,0.0,0.333,0.183,77.975,world-music
46,246619,0.453,0.498,-8.341,0.0427,0.879,2.27e-05,0.106,0.178,137.831,world-music
41,263893,0.38,0.265,-10.763,0.0302,0.669,2.2e-06,0.12,0.106,127.692,world-music
47,228762,0.428,0.599,-5.508,0.0586,0.0132,0.0,0.268,0.253,119.993,world-music
40,129933,0.34,0.32,-15.807,0.0495,0.906,0.0,0.976,0.575,66.443,world-music
50,456981,0.319,0.229,-10.504,0.0324,0.888,0.000167,0.11,0.146,123.835,world-music
47,273148,0.509,0.2,-13.489,0.0337,0.83,5.53e-06,0.0631,0.107,129.574,world-music
39,291600,0.343,0.586,-6.962,0.0346,0.147,0.0,0.694,0.155,77.979,world-music
45,297000,0.383,0.836,-4.788,0.0468,0.101,0.0,0.229,0.26,146.052,world-music
40,248053,0.374,0.829,-3.49,0.0365,0.13,0.0,0.141,0.228,143.972,world-music
40,357120,0.226,0.845,-5.346,0.0425,4.21e-05,3.04e-05,0.635,0.153,69.773,world-music
21,125580,0.21,0.0712,-26.1,0.0518,0.501,0.922,0.111,0.0387,62.201,world-music
44,333080,0.418,0.786,-5.257,0.0471,0.0105,0.0,0.342,0.0656,139.92,world-music
46,332604,0.392,0.668,-7.342,0.0296,0.00356,0.00056,0.588,0.115,148.013,world-music
21,89274,0.581,0.0618,-23.637,0.046,0.981,0.952,0.101,0.402,65.978,world-music
47,493293,0.37,0.831,-4.484,0.0442,0.0129,0.000122,0.109,0.185,148.008,world-music
21,96302,0.121,0.242,-17.98,0.0375,0.000878,0.813,0.12,0.0362,85.784,world-music
21,359003,0.312,0.033,-25.894,0.0307,0.853,0.851,0.114,0.0639,79.655,world-music
21,170387,0.17,0.052,-28.693,0.0374,0.875,0.904,0.129,0.0475,114.573,world-music
44,260839,0.319,0.577,-7.679,0.033,0.0499,0.0,0.729,0.189,97.678,world-music
34,285120,0.618,0.419,-6.156,0.0279,0.309,0.0,0.107,0.373,131.973,world-music
38,214647,0.611,0.857,-6.248,0.0384,0.00182,0.0,0.326,0.464,128.001,world-music
42,253546,0.522,0.697,-7.21,0.0344,0.0557,0.0,0.134,0.288,75.972,world-music
21,290999,0.0672,0.0903,-23.496,0.0401,0.97,0.977,0.093,0.0361,76.042,world-music
21,260506,0.405,0.283,-9.471,0.03,0.894,0.806,0.119,0.0813,99.947,world-music
22,143403,0.417,0.967,-27.146,0.0503,0.924,0.958,0.696,0.0147,65.002,world-music
41,238146,0.516,0.634,-4.85,0.0339,0.03,1.89e-06,0.0813,0.0921,76.994,world-music
39,289179,0.498,0.957,-5.807,0.162,0.00527,0.0,0.477,0.205,128.028,world-music
36,352453,0.437,0.638,-6.483,0.0308,0.211,0.000428,0.138,0.159,148.0,world-music
37,377697,0.363,0.462,-8.232,0.0284,0.00887,8.81e-06,0.706,0.0687,80.003,world-music
44,237280,0.541,0.583,-7.047,0.0285,0.0142,0.0,0.102,0.276,96.008,world-music
22,318874,0.438,0.577,-8.285,0.0357,0.0206,1.29e-05,0.253,0.114,139.983,world-music
21,335999,0.198,0.257,-17.361,0.0415,0.968,0.949,0.11,0.0381,89.494,world-music
40,246306,0.47,0.938,-4.722,0.105,0.000529,0.0,0.251,0.453,128.002,world-music
38,462397,0.296,0.762,-5.696,0.0548,0.0724,2.68e-06,0.374,0.146,139.051,world-music
22,380344,0.495,0.281,-12.07,0.0316,0.392,0.0,0.662,0.206,127.731,world-music
22,369049,0.579,0.245,-16.357,0.0384,0.97,0.924,0.101,0.302,112.011,world-music
32,250629,0.387,0.531,-4.788,0.029,0.00305,0.0,0.201,0.153,146.003,world-music
38,312566,0.475,0.86,-4.722,0.0421,0.0065,1.72e-06,0.246,0.427,113.949,world-music
39,256026,0.505,0.687,-4.375,0.0287,0.0841,0.0,0.188,0.382,104.083,world-music
22,305454,0.331,0.171,-15.668,0.035,0.92,0.0229,0.0679,0.327,132.147,world-music
21,384999,0.172,0.235,-16.393,0.0422,0.64,0.928,0.0863,0.0339,125.995,world-music
22,385000,0.174,0.117,-18.318,0.0401,0.994,0.976,0.105,0.035,85.239,world-music
22,271466,0.629,0.329,-10.895,0.042,0.867,0.0,0.0839,0.743,132.378,world-music
41,283893,0.587,0.506,-10.889,0.0297,0.381,0.0,0.27,0.413,135.96,world-music
22,241826,0.526,0.487,-10.204,0.0725,0.681,0.0,0.0893,0.708,79.198,world-music
