popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
18,319533,0.774,0.907,-9.914,0.04,0.304,0.064,0.136,0.962,110.0,afrobeat
17,235102,0.753,0.877,-7.837,0.0434,0.00721,0.247,0.0695,0.866,97.985,afrobeat
17,231640,0.727,0.481,-10.002,0.0554,0.0266,0.821,0.094,0.451,147.327,afrobeat
18,206848,0.486,0.586,-8.539,0.032,0.638,0.59,0.966,0.393,96.954,afrobeat
17,773800,0.826,0.629,-6.158,0.0486,0.357,0.38,0.0967,0.54,128.164,afrobeat
18,222906,0.513,0.347,-13.798,0.0293,0.000155,0.894,0.0895,0.279,107.468,afrobeat
18,300413,0.545,0.664,-8.202,0.0508,0.0655,0.0642,0.113,0.333,96.602,afrobeat
20,146076,0.556,0.75,-8.921,0.043,0.276,0.0793,0.455,0.715,130.915,afrobeat
17,264973,0.644,0.831,-8.835,0.0343,0.221,0.895,0.127,0.759,126.061,afrobeat
16,242000,0.753,0.728,-6.071,0.0563,0.0159,0.0652,0.107,0.59,144.003,afrobeat
19,219226,0.5,0.926,-5.52,0.0398,0.000692,0.722,0.157,0.732,74.973,afrobeat
18,301413,0.532,0.571,-7.792,0.0282,0.6,0.0955,0.341,0.215,79.529,afrobeat
17,275149,0.57,0.386,-13.635,0.121,0.646,8.95e-05,0.18,0.316,150.141,afrobeat
18,331040,0.696,0.249,-17.176,0.0559,0.678,1.56e-05,0.472,0.558,92.286,afrobeat
17,378893,0.656,0.85,-3.685,0.0317,0.415,0.000192,0.207,0.443,88.955,afrobeat
17,226400,0.57,0.698,-10.008,0.0348,0.224,0.857,0.153,0.715,116.416,afrobeat
16,576133,0.695,0.942,-6.379,0.0774,0.206,0.301,0.298,0.851,136.029,afrobeat
19,212893,0.324,0.826,-8.127,0.144,0.00703,7.85e-06,0.682,0.588,128.375,afrobeat
39,324572,0.701,0.94,-2.963,0.0497,0.0619,0.0288,0.0962,0.945,139.497,afrobeat
48,292571,0.845,0.769,-7.838,0.036,0.146,0.355,0.0917,0.969,145.985,afrobeat
42,232357,0.647,0.386,-10.388,0.0571,0.67,0.906,0.146,0.491,80.833,afrobeat
56,219493,0.668,0.261,-13.003,0.0405,0.588,0.000391,0.116,0.282,147.446,afrobeat
16,482786,0.394,0.73,-8.74,0.0679,0.0437,0.854,0.179,0.795,85.866,afrobeat
52,160600,0.674,0.607,-7.76,0.057,0.0124,0.87,0.147,0.712,77.845,afrobeat
16,171702,0.701,0.739,-5.209,0.0585,0.0855,0.00369,0.0887,0.247,100.981,afrobeat
45,238440,0.74,0.492,-8.72,0.0366,0.589,0.000796,0.119,0.893,128.648,afrobeat
17,324986,0.571,0.783,-7.893,0.0561,0.317,0.579,0.131,0.866,121.39,afrobeat
17,184800,0.808,0.778,-4.791,0.0807,0.198,0.0,0.101,0.613,100.009,afrobeat
19,257693,0.759,0.78,-8.007,0.0385,0.0024,0.0506,0.321,0.51,125.05,afrobeat
17,214533,0.604,0.52,-12.658,0.08,0.0758,7.95e-05,0.089,0.966,102.502,afrobeat
17,199398,0.717,0.513,-7.916,0.0337,0.00956,0.813,0.112,0.79,92.968,afrobeat
17,251453,0.472,0.821,-6.471,0.0415,0.000143,0.792,0.121,0.519,95.93,afrobeat
17,216442,0.85,0.902,-5.441,0.257,0.13,1.73e-05,0.0867,0.836,127.968,afrobeat
17,213631,0.69,0.707,-3.826,0.0986,0.16,0.773,0.0373,0.746,94.275,afrobeat
49,227346,0.681,0.838,-6.538,0.0797,0.0874,0.49,0.348,0.456,112.608,afrobeat
17,247255,0.817,0.601,-11.881,0.0424,0.0685,0.00666,0.0719,0.847,129.971,afrobeat
18,229633,0.766,0.722,-7.949,0.0549,0.0335,1.01e-05,0.0791,0.842,122.369,afrobeat
16,398280,0.811,0.598,-11.6,0.0634,0.0561,0.268,0.0476,0.86,119.998,afrobeat
39,448914,0.701,0.702,-10.323,0.122,0.525,0.0486,0.235,0.885,110.721,afrobeat
16,270090,0.573,0.856,-7.321,0.0392,0.0736,0.79,0.0889,0.929,103.748,afrobeat
49,563866,0.761,0.626,-12.634,0.0421,0.0172,0.634,0.0879,0.715,124.024,afrobeat
16,275162,0.738,0.717,-13.001,0.391,0.473,1.39e-05,0.21,0.936,134.668,afrobeat
16,219346,0.841,0.577,-7.544,0.0438,0.238,0.86,0.0571,0.843,90.522,afrobeat
16,271457,0.564,0.62,-7.976,0.0399,0.0443,0.0133,0.0798,0.487,180.008,afrobeat
16,254920,0.66,0.807,-8.557,0.0531,0.103,0.662,0.0688,0.754,113.893,afrobeat
17,463991,0.379,0.543,-8.478,0.0445,0.0418,0.000456,0.109,0.377,146.446,afrobeat
16,307493,0.743,0.643,-6.578,0.0434,0.0462,0.0775,0.0694,0.591,128.029,afrobeat
17,256391,0.75,0.705,-9.782,0.101,0.198,1.13e-06,0.0862,0.815,119.898,afrobeat
17,223350,0.76,0.667,-6.134,0.0536,0.306,0.000189,0.089,0.946,109.774,afrobeat
16,219466,0.646,0.486,-6.628,0.0539,0.00135,0.000892,0.68,0.931,160.104,afrobeat
17,232546,0.833,0.675,-9.076,0.0413,0.0493,0.822,0.1,0.442,110.865,afrobeat
17,141333,0.364,0.977,-4.196,0.0649,0.000498,0.896,0.12,0.293,147.087,afrobeat
18,159975,0.701,0.704,-5.541,0.0335,0.115,8.85e-06,0.0402,0.71,96.067,afrobeat
19,213253,0.733,0.732,-5.761,0.277,0.447,0.0,0.122,0.777,91.928,afrobeat
17,178428,0.636,0.826,-7.486,0.0585,0.461,0.271,0.141,0.731,102.809,afrobeat
18,314315,0.481,0.596,-8.075,0.0431,0.0864,0.0,0.377,0.348,99.96,afrobeat
18,313866,0.622,0.907,-9.021,0.047,0.0381,0.0902,0.0819,0.825,125.77,afrobeat
17,430986,0.512,0.851,-6.583,0.0301,0.000473,0.922,0.056,0.73,132.212,afrobeat
17,208933,0.438,0.393,-8.877,0.0276,0.41,5.59e-05,0.312,0.533,60.587,afrobeat
18,247586,0.575,0.771,-5.977,0.0395,0.199,0.00019,0.0882,0.696,77.394,afrobeat
17,306372,0.704,0.486,-7.189,0.193,0.36,0.0,0.0915,0.415,139.957,afrobeat
17,333400,0.538,0.593,-7.798,0.0388,0.871,0.878,0.0596,0.741,86.564,afrobeat
17,374853,0.746,0.811,-9.713,0.035,0.157,0.814,0.0703,0.914,109.133,afrobeat
16,212683,0.791,0.546,-8.81,0.0436,0.034,0.0211,0.0464,0.843,100.064,afrobeat
17,174053,0.656,0.809,-8.175,0.073,0.000881,0.886,0.105,0.872,132.404,afrobeat
18,297973,0.789,0.532,-8.555,0.0459,0.54,0.159,0.107,0.904,112.732,afrobeat
17,231893,0.623,0.803,-5.523,0.0327,0.438,4.58e-05,0.165,0.645,126.61,afrobeat
19,206400,0.778,0.739,-5.56,0.0628,0.294,0.000187,0.218,0.923,107.967,afrobeat
8,250013,0.583,0.44,-8.75,0.0313,0.803,0.813,0.105,0.594,101.799,afrobeat
44,203040,0.718,0.626,-9.049,0.0604,0.147,0.00207,0.0994,0.662,107.288,afrobeat
36,793200,0.612,0.876,-7.668,0.11,0.22,0.399,0.0863,0.677,123.866,afrobeat
16,182608,0.733,0.342,-15.834,0.284,0.102,0.00699,0.146,0.484,184.058,afrobeat
47,268040,0.565,0.621,-5.62,0.0264,0.00773,0.0324,0.257,0.403,150.036,afrobeat
16,194403,0.696,0.769,-4.457,0.0433,0.553,0.16,0.325,0.896,98.031,afrobeat
16,238201,0.66,0.717,-10.441,0.0559,0.407,4.44e-05,0.0536,0.964,165.259,afrobeat
52,202240,0.587,0.732,-8.097,0.0317,0.055,0.924,0.247,0.747,96.848,afrobeat
16,249451,0.72,0.837,-5.98,0.0504,0.168,0.0629,0.124,0.922,81.997,afrobeat
16,151354,0.631,0.602,-10.398,0.0451,0.486,0.177,0.601,0.25,102.08,afrobeat
46,247306,0.751,0.735,-6.358,0.0775,0.0626,3.05e-05,0.052,0.721,163.852,afrobeat
15,181900,0.803,0.41,-7.662,0.0886,0.252,9.94e-05,0.122,0.678,90.006,afrobeat
16,220986,0.574,0.893,-6.784,0.0668,0.077,0.895,0.192,0.504,95.437,afrobeat
16,252029,0.74,0.835,-5.857,0.0518,0.00098,0.0789,0.0616,0.862,119.975,afrobeat
17,259353,0.522,0.62,-8.016,0.0649,0.0564,2.47e-05,0.217,0.19,139.837,afrobeat
16,355946,0.78,0.818,-8.631,0.0511,0.19,0.00634,0.174,0.934,114.989,afrobeat
16,225071,0.56,0.644,-5.826,0.131,0.515,0.0,0.116,0.875,82.505,afrobeat
16,223480,0.743,0.872,-9.258,0.0438,0.195,0.834,0.112,0.89,118.904,afrobeat
16,297346,0.736,0.976,-6.19,0.0487,0.261,0.531,0.596,0.95,128.019,afrobeat
18,213804,0.851,0.865,-5.779,0.138,0.232,0.0,0.182,0.957,99.972,afrobeat
17,318160,0.767,0.823,-7.006,0.0764,0.138,0.000522,0.123,0.812,107.857,afrobeat
16,235760,0.675,0.731,-6.186,0.0368,0.247,6.17e-06,0.571,0.897,95.1,afrobeat
17,201560,0.692,0.917,-5.15,0.124,0.0379,0.82,0.134,0.394,101.821,afrobeat
16,180320,0.711,0.776,-5.148,0.184,0.477,0.501,0.0593,0.842,116.388,afrobeat
17,375112,0.438,0.737,-6.648,0.0335,0.00038,0.00358,0.339,0.402,113.957,afrobeat
16,219346,0.841,0.577,-7.544,0.0438,0.238,0.86,0.0571,0.843,90.522,afrobeat
16,217652,0.813,0.693,-7.32,0.281,0.162,2.61e-05,0.168,0.854,114.206,afrobeat
17,193900,0.605,0.749,-9.748,0.0432,0.419,0.0712,0.2,0.964,143.065,afrobeat
15,344410,0.746,0.881,-6.687,0.135,0.0335,0.694,0.329,0.586,130.988,afrobeat
16,82400,0.729,0.752,-12.385,0.0409,0.00632,0.884,0.0594,0.939,105.512,afrobeat
16,348066,0.698,0.707,-10.331,0.0551,0.516,0.733,0.316,0.636,99.009,afrobeat
17,327066,0.833,0.727,-7.346,0.0806,0.324,0.667,0.0575,0.657,123.028,afrobeat
17,303133,0.692,0.98,-4.335,0.0776,0.106,0.795,0.285,0.686,114.956,afrobeat
17,201069,0.506,0.621,-9.928,0.0623,0.326,0.000928,0.0977,0.761,97.109,afrobeat
15,251346,0.538,0.379,-10.031,0.035,0.222,0.774,0.111,0.533,175.949,afrobeat
17,203120,0.725,0.875,-7.267,0.276,0.0513,0.227,0.0923,0.725,155.057,afrobeat
17,220781,0.586,0.754,-8.357,0.108,0.284,0.0,0.951,0.814,156.831,afrobeat
17,247693,0.747,0.77,-5.169,0.0525,0.029,5.96e-05,0.149,0.86,97.99,afrobeat
18,217333,0.627,0.856,-8.674,0.0326,0.0203,0.911,0.872,0.777,96.963,afrobeat
17,507053,0.657,0.419,-5.986,0.0595,0.139,0.139,0.0767,0.602,166.588,afrobeat
17,203733,0.535,0.344,-10.61,0.0337,0.816,0.000192,0.34,0.275,152.381,afrobeat
19,210746,0.815,0.757,-7.126,0.122,0.0776,0.251,0.0626,0.891,93.571,afrobeat
17,224426,0.797,0.69,-7.565,0.0511,0.0805,0.00972,0.0613,0.705,114.097,afrobeat
18,264133,0.694,0.412,-12.59,0.0371,0.166,0.818,0.0835,0.623,95.805,afrobeat
17,261950,0.685,0.811,-5.319,0.0422,0.674,0.919,0.122,0.953,122.915,afrobeat
18,143773,0.684,0.399,-8.089,0.117,0.233,0.52,0.047,0.754,92.906,afrobeat
17,246893,0.832,0.724,-5.64,0.05,0.704,0.384,0.146,0.954,131.949,afrobeat
18,268600,0.698,0.765,-8.764,0.0303,0.0888,0.825,0.0906,0.332,100.012,afrobeat
18,416133,0.735,0.681,-7.757,0.316,0.673,0.0,0.0584,0.968,90.003,afrobeat
17,254720,0.55,0.921,-6.961,0.0496,0.377,2.37e-05,0.312,0.76,117.833,afrobeat
48,298973,0.477,0.615,-6.504,0.026,0.482,0.0308,0.644,0.472,86.472,afrobeat
46,199572,0.677,0.862,-5.016,0.0536,0.416,0.859,0.0967,0.902,109.965,afrobeat
47,200600,0.546,0.54,-5.879,0.0288,0.0292,0.0,0.11,0.453,87.967,afrobeat
17,173531,0.771,0.809,-5.36,0.048,0.214,0.0,0.0631,0.873,101.066,afrobeat
16,286480,0.598,0.576,-9.442,0.0551,0.767,0.00182,0.128,0.494,107.997,afrobeat
16,230998,0.755,0.612,-9.645,0.0405,0.0203,0.258,0.118,0.645,110.019,afrobeat
18,190786,0.808,0.364,-10.472,0.103,0.0363,0.000203,0.0656,0.692,87.07,afrobeat
17,143120,0.382,0.507,-8.179,0.0323,0.787,0.0124,0.235,0.494,135.787,afrobeat
16,177173,0.584,0.629,-12.071,0.0429,0.0148,0.109,0.241,0.519,150.745,afrobeat
17,168209,0.664,0.622,-5.619,0.0475,0.249,0.0,0.115,0.282,79.972,afrobeat
16,225388,0.83,0.842,-4.391,0.139,0.136,0.00397,0.0614,0.768,118.023,afrobeat
16,184800,0.631,0.764,-4.298,0.0364,0.818,0.0,0.203,0.764,100.056,afrobeat
15,155786,0.532,0.56,-8.493,0.177,0.0098,0.02,0.101,0.827,142.651,afrobeat
16,142353,0.64,0.984,-7.348,0.0556,0.123,0.705,0.107,0.775,113.508,afrobeat
16,267360,0.822,0.68,-6.997,0.211,0.441,0.0513,0.0645,0.965,100.244,afrobeat
16,189240,0.641,0.57,-8.242,0.0285,0.0997,0.911,0.0721,0.81,107.927,afrobeat
16,301986,0.683,0.923,-6.454,0.0491,0.204,0.834,0.334,0.892,120.004,afrobeat
16,329365,0.436,0.915,-5.147,0.151,0.405,0.88,0.0748,0.776,88.39,afrobeat
16,244440,0.63,0.198,-8.782,0.0338,0.397,0.852,0.0894,0.342,60.402,afrobeat
18,189296,0.712,0.604,-7.726,0.0854,0.375,0.0,0.0534,0.874,97.938,afrobeat
17,235974,0.677,0.746,-10.734,0.127,0.171,9.93e-06,0.101,0.71,97.075,afrobeat
16,177952,0.622,0.551,-8.458,0.0388,0.135,0.814,0.0804,0.661,95.124,afrobeat
19,241966,0.791,0.575,-5.222,0.0877,0.171,0.0,0.101,0.661,135.958,afrobeat
16,206040,0.77,0.799,-5.728,0.168,0.0628,0.0,0.0733,0.689,86.964,afrobeat
16,502693,0.615,0.397,-17.526,0.0859,0.301,0.886,0.0277,0.916,169.0,afrobeat
16,270173,0.748,0.808,-6.1,0.0311,0.501,0.364,0.0848,0.974,142.363,afrobeat
16,233002,0.535,0.658,-8.559,0.0316,0.235,0.806,0.248,0.911,107.382,afrobeat
16,246226,0.605,0.732,-6.681,0.0737,0.0186,1.65e-06,0.051,0.793,178.022,afrobeat
16,222493,0.772,0.857,-6.858,0.0389,0.462,0.0102,0.076,0.977,111.367,afrobeat
17,236013,0.678,0.71,-6.068,0.039,0.0262,2.53e-06,0.119,0.897,99.136,afrobeat
16,745386,0.825,0.837,-6.752,0.0989,0.315,0.00014,0.0604,0.495,123.02,afrobeat
16,153306,0.803,0.67,-9.929,0.0738,0.123,0.00629,0.331,0.87,117.457,afrobeat
16,238805,0.719,0.828,-7.509,0.0364,0.0935,0.152,0.149,0.96,104.036,afrobeat
19,202346,0.715,0.925,-3.932,0.0316,0.0155,0.0779,0.158,0.898,103.006,afrobeat
50,223600,0.787,0.834,-6.16,0.0311,0.145,0.802,0.0929,0.961,113.337,afrobeat
17,130602,0.67,0.632,-7.291,0.0282,0.0559,0.881,0.28,0.589,94.031,afrobeat
16,319213,0.645,0.551,-10.301,0.103,0.594,0.00532,0.0746,0.774,96.225,afrobeat
18,57786,0.583,0.954,-4.263,0.0426,0.0007,0.839,0.349,0.689,133.959,afrobeat
19,175560,0.663,0.895,-7.837,0.0498,0.000249,0.121,0.181,0.9,133.704,afrobeat
16,128985,0.58,0.984,-5.592,0.0384,0.367,0.751,0.115,0.5,136.671,afrobeat
17,232610,0.757,0.673,-6.553,0.0372,0.0213,0.0,0.284,0.639,100.024,afrobeat
16,298293,0.697,0.723,-6.606,0.0303,0.198,0.00058,0.0807,0.895,124.604,afrobeat
16,560280,0.615,0.838,-6.449,0.0546,0.275,0.00465,0.115,0.85,145.961,afrobeat
19,321541,0.566,0.778,-7.04,0.058,0.362,0.101,0.985,0.362,125.423,afrobeat
18,413480,0.601,0.616,-10.865,0.0322,0.677,0.831,0.117,0.798,112.775,afrobeat
19,268580,0.74,0.866,-5.414,0.0622,0.00709,0.0512,0.0831,0.797,119.98,afrobeat
16,306106,0.7,0.94,-6.782,0.0554,0.476,0.841,0.106,0.828,114.15,afrobeat
16,405653,0.762,0.512,-8.633,0.239,0.772,0.00183,0.183,0.576,96.428,afrobeat
19,238373,0.733,0.862,-5.813,0.0604,0.287,0.000532,0.466,0.745,107.981,afrobeat
19,252853,0.691,0.921,-4.138,0.0403,0.0753,0.0794,0.0514,0.597,116.001,afrobeat
